cik,ticker,company_name,metric,value,unit,form,fiscal_year,fiscal_period,period_end,filed_date,accession_number,taxonomy,concept,source_url
0001559720,ABNB,AirBnB Class A,equity,4775713000.0,USD,10-Q,2022,Q3,2021-12-31,2022-11-03,0001559720-22-000019,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000019/
0001559720,ABNB,AirBnB Class A,operating_cash_flow,2313000000.0,USD,10-K,2023,FY,2021-12-31,2024-02-16,0001559720-24-000006,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1559720/000155972024000006/
0000001800,ABT,Abbott Laboratories,cash,3377000000.0,USD,10-Q,2021,Q1,2020-03-31,2021-05-05,0001104659-21-061693,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/1800/000110465921061693/
0000001800,ABT,Abbott Laboratories,cash,9799000000.0,USD,10-Q,2023,Q3,2021-12-31,2023-11-01,0001628280-23-035957,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/
0000001800,ABT,Abbott Laboratories,equity,47664000000.0,USD,10-K,2024,FY,2024-12-31,2025-02-21,0001628280-25-007110,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1800/000162828025007110/
0000001800,ABT,Abbott Laboratories,rd,713000000.0,USD,10-Q,2025,Q3,2024-09-30,2025-10-29,0001628280-25-047131,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/1800/000162828025047131/
0000006201,AAL,American,cash,330000000.0,USD,10-Q,2020,Q2,2019-06-30,2020-07-23,0000006201-20-000089,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620120000089/
0000006201,AAL,American,equity,-169000000.0,USD,10-K,2021,FY,2018-12-31,2022-02-22,0000006201-22-000026,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620122000026/
0000006201,AAL,American,equity,-3169000000.0,USD,10-Q,2021,Q2,2020-06-30,2021-07-22,0000006201-21-000080,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620121000080/
0000006201,AAL,American,equity,-5500000000.0,USD,10-Q,2024,Q2,2024-03-31,2024-07-25,0000006201-24-000048,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620124000048/
0000006201,AAL,American,equity,-3977000000.0,USD,10-Q,2026,Q1,2024-12-31,2026-04-23,0000006201-26-000032,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620126000032/
0000006201,AAL,American,operating_cash_flow,1185000000.0,USD,10-Q,2023,Q1,2022-03-31,2023-04-27,0000006201-23-000042,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/6201/000000620123000042/
0000006201,AAL,American,operating_income,441000000.0,USD,10-Q,2022,Q2,2021-06-30,2022-07-21,0000006201-22-000071,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620122000071/
0000320193,AAPL,Apple,operating_cash_flow,57911000000.0,USD,10-Q,2019,Q3,2018-06-30,2019-07-31,0000320193-19-000076,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/320193/000032019319000076/
0000320193,AAPL,Apple,operating_income,27503000000.0,USD,10-Q,2021,Q2,2021-03-27,2021-04-29,0000320193-21-000056,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019321000056/
0001551152,ABBV,AbbVie Inc.,capex,188000000.0,USD,10-Q,2022,Q1,2021-03-31,2022-05-06,0001551152-22-000017,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000017/
0001551152,ABBV,AbbVie Inc.,cash,9201000000.0,USD,10-K,2024,FY,2022-12-31,2025-02-14,0001551152-25-000020,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/1551152/000155115225000020/
0001551152,ABBV,AbbVie Inc.,equity,6821000000.0,USD,10-Q,2025,Q2,2024-06-30,2025-08-04,0001551152-25-000040,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,https://www.sec.gov/Archives/edgar/data/1551152/000155115225000040/
0001551152,ABBV,AbbVie Inc.,inventory,4526000000.0,USD,10-Q,2025,Q1,2025-03-31,2025-05-09,0001551152-25-000029,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1551152/000155115225000029/
0001559720,ABNB,AirBnB Class A,debt,1990000000.0,USD,10-Q,2023,Q3,2023-09-30,2023-11-01,0001559720-23-000020,us-gaap,LongTermDebtNoncurrent,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000020/
0001559720,ABNB,AirBnB Class A,liabilities,8932761000.0,USD,10-K,2021,FY,2021-12-31,2022-02-25,0001559720-22-000006,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000006/
0001559720,ABNB,AirBnB Class A,operating_income,1525000000.0,USD,10-Q,2025,Q3,2024-09-30,2025-11-06,0001559720-25-000030,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000030/
0001559720,ABNB,AirBnB Class A,revenue,1342331000.0,USD,10-Q,2021,Q3,2020-09-30,2021-11-05,0001559720-21-000017,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/1559720/000155972021000017/
0000001800,ABT,Abbott Laboratories,capex,484000000.0,USD,10-Q,2025,Q1,2025-03-31,2025-04-30,0001628280-25-021090,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1800/000162828025021090/
0000001800,ABT,Abbott Laboratories,cash,9799000000.0,USD,10-K,2021,FY,2021-12-31,2022-02-18,0001104659-22-025141,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1800/000110465922025141/
0000001800,ABT,Abbott Laboratories,eps,0.53,USD/shares,10-K,2019,FY,2019-09-30,2020-02-21,0001104659-20-023904,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1800/000110465920023904/
0000001800,ABT,Abbott Laboratories,inventory,5387000000.0,USD,10-Q,2021,Q1,2021-03-31,2021-05-05,0001104659-21-061693,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1800/000110465921061693/
0000001800,ABT,Abbott Laboratories,inventory,6173000000.0,USD,10-Q,2023,Q1,2022-12-31,2023-05-04,0001628280-23-015699,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1800/000162828023015699/
0000001800,ABT,Abbott Laboratories,operating_cash_flow,4765000000.0,USD,10-Q,2022,Q2,2021-06-30,2022-08-02,0001628280-22-020209,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1800/000162828022020209/
0000006201,AAL,American,debt,2697000000.0,USD,10-K,2021,FY,2020-12-31,2022-02-22,0000006201-22-000026,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/6201/000000620122000026/
0000006201,AAL,American,eps,-5.26,USD/shares,10-Q,2021,Q1,2020-03-31,2021-04-22,0000006201-21-000054,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/6201/000000620121000054/
0000006201,AAL,American,equity,-780000000.0,USD,10-K,2018,FY,2017-12-31,2019-02-25,0000006201-19-000009,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620119000009/
0000006201,AAL,American,shares_outstanding,653362436.0,shares,10-Q,2023,Q2,2023-07-14,2023-07-20,0000006201-23-000070,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/6201/000000620123000070/
0000320193,AAPL,Apple,assets,352755000000.0,USD,10-Q,2023,Q2,2022-09-24,2023-05-05,0000320193-23-000064,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/
0000320193,AAPL,Apple,equity,50672000000.0,USD,10-K,2023,FY,2022-09-24,2023-11-03,0000320193-23-000106,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/
0000320193,AAPL,Apple,gross_profit,20591000000.0,USD,10-K,2018,FY,2017-04-01,2018-11-05,0000320193-18-000145,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/320193/000032019318000145/
0000320193,AAPL,Apple,liabilities,264437000000.0,USD,10-Q,2025,Q2,2025-03-29,2025-05-02,0000320193-25-000057,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/320193/000032019325000057/
0000320193,AAPL,Apple,operating_cash_flow,53925000000.0,USD,10-Q,2026,Q1,2025-12-27,2026-01-30,0000320193-26-000006,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/
0000320193,AAPL,Apple,revenue,64040000000.0,USD,10-K,2020,FY,2019-09-28,2020-10-30,0000320193-20-000096,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/
0001551152,ABBV,AbbVie Inc.,net_income,5687000000.0,USD,10-K,2020,FY,2018-12-31,2021-02-19,0001551152-21-000008,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115221000008/
0001551152,ABBV,AbbVie Inc.,net_income,924000000.0,USD,10-Q,2023,Q2,2022-06-30,2023-08-07,0001551152-23-000033,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115223000033/
0001551152,ABBV,AbbVie Inc.,sga,4205000000.0,USD,10-Q,2024,Q3,2024-09-30,2024-11-04,0001551152-24-000040,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000040/
0000001800,ABT,Abbott Laboratories,cash,7616000000.0,USD,10-Q,2025,Q1,2024-12-31,2025-04-30,0001628280-25-021090,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1800/000162828025021090/
0000001800,ABT,Abbott Laboratories,operating_cash_flow,712000000.0,USD,10-Q,2020,Q1,2019-03-31,2020-04-29,0001104659-20-053384,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1800/000110465920053384/
0000006201,AAL,American,cash,931000000.0,USD,10-Q,2026,Q1,2025-03-31,2026-04-23,0000006201-26-000032,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620126000032/
0000006201,AAL,American,equity,-118000000.0,USD,10-K,2019,FY,2019-12-31,2020-02-19,0000006201-20-000023,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620120000023/
0000006201,AAL,American,equity,-169000000.0,USD,10-Q,2019,Q2,2018-12-31,2019-07-25,0000006201-19-000053,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620119000053/
0000006201,AAL,American,equity,-5500000000.0,USD,10-Q,2024,Q3,2024-03-31,2024-10-24,0000006201-24-000060,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620124000060/
0001551152,ABBV,AbbVie Inc.,assets,135161000000.0,USD,10-K,2024,FY,2024-12-31,2025-02-14,0001551152-25-000020,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/1551152/000155115225000020/
0001551152,ABBV,AbbVie Inc.,eps,2.51,USD/shares,10-Q,2022,Q1,2022-03-31,2022-05-06,0001551152-22-000017,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000017/
0001551152,ABBV,AbbVie Inc.,equity,17287000000.0,USD,10-Q,2024,Q1,2022-12-31,2024-05-03,0001551152-24-000020,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000020/
0001551152,ABBV,AbbVie Inc.,equity,17287000000.0,USD,10-Q,2024,Q2,2022-12-31,2024-08-07,0001551152-24-000031,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000031/
0001559720,ABNB,AirBnB Class A,equity,3393201000.0,USD,10-Q,2022,Q3,2021-06-30,2022-11-03,0001559720-22-000019,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000019/
0000001800,ABT,Abbott Laboratories,cash,3844000000.0,USD,10-K,2020,FY,2018-12-31,2021-02-19,0001104659-21-025751,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/1800/000110465921025751/
0000001800,ABT,Abbott Laboratories,inventory,5012000000.0,USD,10-Q,2021,Q3,2020-12-31,2021-11-03,0001104659-21-133629,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/1800/000110465921133629/
0000001800,ABT,Abbott Laboratories,net_income,563000000.0,USD,10-Q,2018,Q3,2018-09-30,2018-10-31,0001104659-18-065076,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000110465918065076/
0000006201,AAL,American,cash,290000000.0,USD,10-K,2022,FY,2019-12-31,2023-02-22,0000006201-23-000018,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620123000018/
0000006201,AAL,American,net_income,1338000000.0,USD,10-Q,2024,Q2,2023-06-30,2024-07-25,0000006201-24-000048,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620124000048/
0000006201,AAL,American,operating_income,1153000000.0,USD,10-Q,2019,Q2,2019-06-30,2019-07-25,0000006201-19-000053,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620119000053/
0000320193,AAPL,Apple,assets,338516000000.0,USD,10-Q,2020,Q2,2019-09-28,2020-05-01,0000320193-20-000052,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/320193/000032019320000052/
0000320193,AAPL,Apple,assets,331233000000.0,USD,10-Q,2025,Q2,2025-03-29,2025-05-02,0000320193-25-000057,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/320193/000032019325000057/
0000320193,AAPL,Apple,equity,74100000000.0,USD,10-Q,2024,Q2,2023-12-30,2024-05-03,0000320193-24-000069,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/320193/000032019324000069/
0000320193,AAPL,Apple,operating_cash_flow,69391000000.0,USD,10-K,2019,FY,2019-09-28,2019-10-31,0000320193-19-000119,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/
0001551152,ABBV,AbbVie Inc.,cash,9303000000.0,USD,10-Q,2019,Q2,2017-12-31,2019-08-05,0001551152-19-000023,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000023/
0001559720,ABNB,AirBnB Class A,capex,6000000.0,USD,10-Q,2023,Q1,2022-03-31,2023-05-09,0001559720-23-000010,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000010/
0001559720,ABNB,AirBnB Class A,operating_income,1802000000.0,USD,10-K,2022,FY,2022-12-31,2023-02-17,0001559720-23-000003,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000003/
0001559720,ABNB,AirBnB Class A,operating_income,86000000.0,USD,10-Q,2026,Q1,2026-03-31,2026-05-07,0001559720-26-000014,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000155972026000014/
0000001800,ABT,Abbott Laboratories,debt,1277000000.0,USD,10-Q,2020,Q3,2019-12-31,2020-11-04,0001104659-20-121336,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/1800/000110465920121336/
0000001800,ABT,Abbott Laboratories,sga,2787000000.0,USD,10-Q,2023,Q1,2022-03-31,2023-05-04,0001628280-23-015699,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1800/000162828023015699/
0000006201,AAL,American,cash,286000000.0,USD,10-K,2019,FY,2018-12-31,2020-02-19,0000006201-20-000023,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620120000023/
0000320193,AAPL,Apple,inventory,4106000000.0,USD,10-Q,2020,Q2,2019-09-28,2020-05-01,0000320193-20-000052,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/320193/000032019320000052/
0000320193,AAPL,Apple,net_income,21448000000.0,USD,10-Q,2025,Q3,2024-06-29,2025-08-01,0000320193-25-000073,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019325000073/
0000320193,AAPL,Apple,operating_cash_flow,110543000000.0,USD,10-K,2024,FY,2023-09-30,2024-11-01,0000320193-24-000123,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/
0001551152,ABBV,AbbVie Inc.,net_income,1884000000.0,USD,10-Q,2019,Q3,2019-09-30,2019-11-06,0001551152-19-000030,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000030/
0001551152,ABBV,AbbVie Inc.,net_income,-738000000.0,USD,10-Q,2020,Q2,2020-06-30,2020-08-04,0001551152-20-000023,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000023/
0001551152,ABBV,AbbVie Inc.,shares_outstanding,1478483838.0,shares,10-Q,2019,Q2,2019-07-29,2019-08-05,0001551152-19-000023,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000023/
0001559720,ABNB,AirBnB Class A,cash,12103000000.0,USD,10-K,2024,FY,2022-12-31,2025-02-13,0001559720-25-000010,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000010/
0001559720,ABNB,AirBnB Class A,debt,1999000000.0,USD,10-Q,2026,Q1,2025-12-31,2026-05-07,0001559720-26-000014,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/1559720/000155972026000014/
0001559720,ABNB,AirBnB Class A,operating_income,2553000000.0,USD,10-K,2025,FY,2024-12-31,2026-02-12,0001559720-26-000004,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000155972026000004/
0000001800,ABT,Abbott Laboratories,cash,6951000000.0,USD,10-Q,2025,Q2,2025-06-30,2025-07-30,0001628280-25-036720,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/
0000001800,ABT,Abbott Laboratories,cash,6896000000.0,USD,10-Q,2025,Q3,2023-12-31,2025-10-29,0001628280-25-047131,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/1800/000162828025047131/
0000001800,ABT,Abbott Laboratories,eps,0.32,USD/shares,10-Q,2018,Q3,2018-09-30,2018-10-31,0001104659-18-065076,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1800/000110465918065076/
0000001800,ABT,Abbott Laboratories,equity,30578000000.0,USD,10-Q,2020,Q2,2020-06-30,2020-07-29,0001104659-20-087850,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1800/000110465920087850/
0000001800,ABT,Abbott Laboratories,equity,35802000000.0,USD,10-Q,2022,Q1,2021-12-31,2022-05-03,0001104659-22-055285,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1800/000110465922055285/
0000001800,ABT,Abbott Laboratories,net_income,6933000000.0,USD,10-K,2022,FY,2022-12-31,2023-02-17,0001628280-23-004026,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000162828023004026/
0000006201,AAL,American,debt,3501000000.0,USD,10-Q,2024,Q3,2023-12-31,2024-10-24,0000006201-24-000060,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/6201/000000620124000060/
0000006201,AAL,American,eps,0.91,USD/shares,10-Q,2025,Q2,2025-06-30,2025-07-24,0000006201-25-000038,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/6201/000000620125000038/
0000006201,AAL,American,equity,-3727000000.0,USD,10-K,2025,FY,2025-12-31,2026-02-18,0000006201-26-000014,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620126000014/
0000006201,AAL,American,equity,-5202000000.0,USD,10-Q,2025,Q3,2023-12-31,2025-10-23,0000006201-25-000052,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620125000052/
0000006201,AAL,American,net_income,662000000.0,USD,10-Q,2019,Q3,2019-06-30,2019-10-24,0000006201-19-000067,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620119000067/
0000320193,AAPL,Apple,liabilities,241975000000.0,USD,10-Q,2020,Q2,2020-03-28,2020-05-01,0000320193-20-000052,us-gaap,Liabilities,https://www.sec.gov/Archives/edgar/data/320193/000032019320000052/
0000320193,AAPL,Apple,net_income,11029000000.0,USD,10-Q,2018,Q2,2017-04-01,2018-05-02,0000320193-18-000070,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019318000070/
0000320193,AAPL,Apple,rd,21914000000.0,USD,10-K,2023,FY,2021-09-25,2023-11-03,0000320193-23-000106,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/
0000320193,AAPL,Apple,revenue,58015000000.0,USD,10-K,2020,FY,2019-03-30,2020-10-30,0000320193-20-000096,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/
